brood,individual,type,social.parent,year
simulation,f0_822,adult,0,2000
simulation,f0_823,adult,0,2000
simulation,f0_824,adult,0,2000
simulation,f0_825,adult,0,2000
simulation,f0_826,adult,0,2000
simulation,f0_827,adult,0,2000
simulation,f0_828,adult,0,2000
simulation,f0_829,adult,0,2000
simulation,f0_830,adult,0,2000
simulation,f0_831,adult,0,2000
simulation,f0_832,adult,0,2000
simulation,f0_833,adult,0,2000
simulation,f0_834,adult,0,2000
simulation,f0_835,adult,0,2000
simulation,f0_836,adult,0,2000
simulation,f0_837,adult,0,2000
simulation,f0_838,adult,0,2000
simulation,f0_839,adult,0,2000
simulation,f0_840,adult,0,2000
simulation,f0_841,adult,0,2000
simulation,f0_842,adult,0,2000
simulation,f0_843,adult,0,2000
simulation,f0_844,adult,0,2000
simulation,f0_845,adult,0,2000
simulation,f0_846,adult,0,2000
simulation,f0_847,adult,0,2000
simulation,f0_848,adult,0,2000
simulation,f0_849,adult,0,2000
simulation,f0_850,adult,0,2000
simulation,f0_851,adult,0,2000
simulation,f0_852,adult,0,2000
simulation,f0_853,adult,0,2000
simulation,f0_854,adult,0,2000
simulation,f0_855,adult,0,2000
simulation,f0_856,adult,0,2000
simulation,f0_857,adult,0,2000
simulation,f0_858,adult,0,2000
simulation,f0_859,adult,0,2000
simulation,f0_860,adult,0,2000
simulation,f0_861,adult,0,2000
simulation,f0_862,adult,0,2000
simulation,f0_863,adult,0,2000
simulation,f0_864,adult,0,2000
simulation,f0_865,adult,0,2000
simulation,f0_866,adult,0,2000
simulation,f0_867,adult,0,2000
simulation,f0_868,adult,0,2000
simulation,f0_869,adult,0,2000
simulation,f0_870,adult,0,2000
simulation,f0_871,adult,0,2000
simulation,f0_872,adult,0,2000
simulation,f0_873,adult,0,2000
simulation,f0_874,adult,0,2000
simulation,f0_875,adult,0,2000
simulation,f0_876,adult,0,2000
simulation,f0_877,adult,0,2000
simulation,f0_878,adult,0,2000
simulation,f0_879,adult,0,2000
simulation,f0_880,adult,0,2000
simulation,f0_881,adult,0,2000
simulation,f0_882,adult,0,2000
simulation,f0_883,adult,0,2000
simulation,f0_884,adult,0,2000
simulation,f0_885,adult,0,2000
simulation,f0_886,adult,0,2000
simulation,f0_887,adult,0,2000
simulation,f0_888,adult,0,2000
simulation,f0_889,adult,0,2000
simulation,f0_890,adult,0,2000
simulation,f0_891,adult,0,2000
simulation,f0_892,adult,0,2000
simulation,f0_893,adult,0,2000
simulation,f0_894,adult,0,2000
simulation,f0_895,adult,0,2000
simulation,f0_896,adult,0,2000
simulation,f0_897,adult,0,2000
simulation,f0_898,adult,0,2000
simulation,f0_899,adult,0,2000
simulation,f0_900,adult,0,2000
simulation,f0_901,adult,0,2000
simulation,f0_902,adult,0,2000
simulation,f0_903,adult,0,2000
simulation,f0_904,adult,0,2000
simulation,f0_905,adult,0,2000
simulation,f0_906,adult,0,2000
simulation,f0_907,adult,0,2000
simulation,f0_908,adult,0,2000
simulation,f0_909,adult,0,2000
simulation,f0_910,adult,0,2000
simulation,f0_911,adult,0,2000
simulation,f0_912,adult,0,2000
simulation,f0_913,adult,0,2000
simulation,f0_914,adult,0,2000
simulation,f0_915,adult,0,2000
simulation,f0_916,adult,0,2000
simulation,f0_917,adult,0,2000
simulation,f0_918,adult,0,2000
simulation,f0_919,adult,0,2000
simulation,f0_920,adult,0,2000
simulation,f0_921,adult,0,2000
simulation,f0_922,adult,0,2000
simulation,f0_923,adult,0,2000
simulation,f0_924,adult,0,2000
simulation,f0_925,adult,0,2000
simulation,f0_926,adult,0,2000
simulation,f0_927,adult,0,2000
simulation,f0_928,adult,0,2000
simulation,f0_929,adult,0,2000
simulation,f0_930,adult,0,2000
simulation,f0_931,adult,0,2000
simulation,f0_932,adult,0,2000
simulation,f0_933,adult,0,2000
simulation,f0_934,adult,0,2000
simulation,f0_935,adult,0,2000
simulation,f0_936,adult,0,2000
simulation,f0_937,adult,0,2000
simulation,f0_938,adult,0,2000
simulation,f0_939,adult,0,2000
simulation,f0_940,adult,0,2000
simulation,f0_941,adult,0,2000
simulation,f0_942,adult,0,2000
simulation,f0_943,adult,0,2000
simulation,f0_944,adult,0,2000
simulation,f0_945,adult,0,2000
simulation,f0_946,adult,0,2000
simulation,f0_947,adult,0,2000
simulation,f0_948,adult,0,2000
simulation,f0_949,adult,0,2000
simulation,f0_950,adult,0,2000
simulation,f0_951,adult,0,2000
simulation,f0_952,adult,0,2000
simulation,f0_953,adult,0,2000
simulation,f0_954,adult,0,2000
simulation,f0_955,adult,0,2000
simulation,f0_956,adult,0,2000
simulation,f0_957,adult,0,2000
simulation,f0_958,adult,0,2000
simulation,f0_959,adult,0,2000
simulation,f0_960,adult,0,2000
simulation,f0_961,adult,0,2000
simulation,f0_962,adult,0,2000
simulation,f0_963,adult,0,2000
simulation,f0_964,adult,0,2000
simulation,f0_965,adult,0,2000
simulation,f0_966,adult,0,2000
simulation,f0_967,adult,0,2000
simulation,f0_968,adult,0,2000
simulation,f0_969,adult,0,2000
simulation,f0_970,adult,0,2000
simulation,f0_971,adult,0,2000
simulation,f0_972,adult,0,2000
simulation,f0_973,adult,0,2000
simulation,f0_974,adult,0,2000
simulation,f0_975,adult,0,2000
simulation,f0_976,adult,0,2000
simulation,f0_977,adult,0,2000
simulation,f0_978,adult,0,2000
simulation,f0_979,adult,0,2000
simulation,f0_980,adult,0,2000
simulation,f0_981,adult,0,2000
simulation,f0_982,adult,0,2000
simulation,f0_983,adult,0,2000
simulation,f0_984,adult,0,2000
simulation,f0_985,adult,0,2000
simulation,f0_986,adult,0,2000
simulation,f0_987,adult,0,2000
simulation,f0_988,adult,0,2000
simulation,f0_989,adult,0,2000
simulation,f0_990,adult,0,2000
simulation,f0_991,adult,0,2000
simulation,f0_992,adult,0,2000
simulation,f0_993,adult,0,2000
simulation,f0_994,adult,0,2000
simulation,f0_995,adult,0,2000
simulation,f0_996,adult,0,2000
simulation,f0_997,adult,0,2000
simulation,f0_998,adult,0,2000
simulation,f0_999,adult,0,2000
simulation,f0_1000,adult,0,2000
simulation,f1h_1,adult,0,2000
simulation,f1h_2,adult,0,2000
simulation,f1h_3,adult,0,2000
simulation,f1h_4,adult,0,2000
simulation,f1h_5,adult,0,2000
simulation,f1h_6,adult,0,2000
simulation,f1h_7,adult,0,2000
simulation,f1h_8,adult,0,2000
simulation,f1h_9,adult,0,2000
simulation,f1h_10,adult,0,2000
simulation,f1h_11,adult,0,2000
simulation,f1h_12,adult,0,2000
simulation,f1h_13,adult,0,2000
simulation,f1h_14,adult,0,2000
simulation,f1h_15,adult,0,2000
simulation,f1h_16,adult,0,2000
simulation,f1h_17,adult,0,2000
simulation,f1h_18,adult,0,2000
simulation,f1h_19,adult,0,2000
simulation,f1h_20,adult,0,2000
simulation,f1h_21,adult,0,2000
simulation,f1h_22,adult,0,2000
simulation,f1h_23,adult,0,2000
simulation,f1h_24,adult,0,2000
simulation,f1h_25,adult,0,2000
simulation,f1h_26,adult,0,2000
simulation,f1h_27,adult,0,2000
simulation,f1h_28,adult,0,2000
simulation,f1h_29,adult,0,2000
simulation,f1h_30,adult,0,2000
simulation,f1h_31,adult,0,2000
simulation,f1h_32,adult,0,2000
simulation,f1h_33,adult,0,2000
simulation,f1h_34,adult,0,2000
simulation,f1h_35,adult,0,2000
simulation,f1h_36,adult,0,2000
simulation,f1h_37,adult,0,2000
simulation,f1h_38,adult,0,2000
simulation,f1h_39,adult,0,2000
simulation,f1h_40,adult,0,2000
simulation,f1h_41,adult,0,2000
simulation,f1h_42,adult,0,2000
simulation,f1h_43,adult,0,2000
simulation,f1h_44,adult,0,2000
simulation,f1h_45,adult,0,2000
simulation,f1h_46,adult,0,2000
simulation,f1h_47,adult,0,2000
simulation,f1h_48,adult,0,2000
simulation,f1h_49,adult,0,2000
simulation,f1h_50,adult,0,2000
simulation,f1h_51,adult,0,2000
simulation,f1h_52,adult,0,2000
simulation,f1h_53,adult,0,2000
simulation,f1h_54,adult,0,2000
simulation,f1h_55,adult,0,2000
simulation,f1h_56,adult,0,2000
simulation,f1h_57,adult,0,2000
simulation,f1h_58,adult,0,2000
simulation,f1h_59,adult,0,2000
simulation,f1h_60,adult,0,2000
simulation,f1h_61,adult,0,2000
simulation,f1h_62,adult,0,2000
simulation,f1h_63,adult,0,2000
simulation,f1h_64,adult,0,2000
simulation,f1h_65,adult,0,2000
simulation,f1h_66,adult,0,2000
simulation,f1h_67,adult,0,2000
simulation,f1h_68,adult,0,2000
simulation,f1h_69,adult,0,2000
simulation,f1h_70,adult,0,2000
simulation,f1h_71,adult,0,2000
simulation,f1h_72,adult,0,2000
simulation,f1h_73,adult,0,2000
simulation,f1h_74,adult,0,2000
simulation,f1h_75,adult,0,2000
simulation,f1h_76,adult,0,2000
simulation,f1h_77,adult,0,2000
simulation,f1h_78,adult,0,2000
simulation,f1h_79,adult,0,2000
simulation,f1h_80,adult,0,2000
simulation,f1h_81,adult,0,2000
simulation,f1h_82,adult,0,2000
simulation,f1h_83,adult,0,2000
simulation,f1h_84,adult,0,2000
simulation,f1h_85,adult,0,2000
simulation,f1h_86,adult,0,2000
simulation,f1h_87,adult,0,2000
simulation,f1h_88,adult,0,2000
simulation,f1h_89,adult,0,2000
simulation,f1h_90,adult,0,2000
simulation,f1h_91,adult,0,2000
simulation,f1h_92,adult,0,2000
simulation,f1h_93,adult,0,2000
simulation,f1h_94,adult,0,2000
simulation,f1h_95,adult,0,2000
simulation,f1h_96,adult,0,2000
simulation,f1h_97,adult,0,2000
simulation,f1h_98,adult,0,2000
simulation,f1h_99,adult,0,2000
simulation,f1h_100,adult,0,2000
simulation,f1h_101,adult,0,2000
simulation,f1h_102,adult,0,2000
simulation,f1h_103,adult,0,2000
simulation,f1h_104,adult,0,2000
simulation,f1h_105,adult,0,2000
simulation,f1h_106,adult,0,2000
simulation,f1h_107,adult,0,2000
simulation,f1h_108,adult,0,2000
simulation,f1h_109,adult,0,2000
simulation,f1h_110,adult,0,2000
simulation,f1h_111,adult,0,2000
simulation,f1h_112,adult,0,2000
simulation,f1h_113,adult,0,2000
simulation,f1h_114,adult,0,2000
simulation,f1h_115,adult,0,2000
simulation,f1h_116,adult,0,2000
simulation,f1h_117,adult,0,2000
simulation,f1h_118,adult,0,2000
simulation,f1h_119,adult,0,2000
simulation,f1h_120,adult,0,2000
simulation,f1h_121,adult,0,2000
simulation,f1h_122,adult,0,2000
simulation,f1h_123,adult,0,2000
simulation,f1h_124,adult,0,2000
simulation,f1h_125,adult,0,2000
simulation,f1h_126,adult,0,2000
simulation,f1h_127,adult,0,2000
simulation,f1h_128,adult,0,2000
simulation,f1h_129,adult,0,2000
simulation,f1h_130,adult,0,2000
simulation,f1h_131,adult,0,2000
simulation,f1h_132,adult,0,2000
simulation,f1h_133,adult,0,2000
simulation,f1h_134,adult,0,2000
simulation,f1h_135,adult,0,2000
simulation,f1h_136,adult,0,2000
simulation,f1h_137,adult,0,2000
simulation,f1h_138,adult,0,2000
simulation,f1h_139,adult,0,2000
simulation,f1h_140,adult,0,2000
simulation,f1h_141,adult,0,2000
simulation,f1h_142,adult,0,2000
simulation,f1h_143,adult,0,2000
simulation,f1h_144,adult,0,2000
simulation,f1h_145,adult,0,2000
simulation,f1h_146,adult,0,2000
simulation,f1h_147,adult,0,2000
simulation,f1h_148,adult,0,2000
simulation,f1h_149,adult,0,2000
simulation,f1h_150,adult,0,2000
simulation,f1h_151,adult,0,2000
simulation,f1h_152,adult,0,2000
simulation,f1h_153,adult,0,2000
simulation,f1h_154,adult,0,2000
simulation,f1h_155,adult,0,2000
simulation,f1h_156,adult,0,2000
simulation,f1h_157,adult,0,2000
simulation,f1h_158,adult,0,2000
simulation,f1h_159,adult,0,2000
simulation,f1h_160,adult,0,2000
simulation,f1h_161,adult,0,2000
simulation,f1h_162,adult,0,2000
simulation,f1h_163,adult,0,2000
simulation,f1h_164,adult,0,2000
simulation,f1h_165,adult,0,2000
simulation,f1h_166,adult,0,2000
simulation,f1h_167,adult,0,2000
simulation,f1h_168,adult,0,2000
simulation,f1h_169,adult,0,2000
simulation,f1h_170,adult,0,2000
simulation,f1h_171,adult,0,2000
simulation,f1h_172,adult,0,2000
simulation,f1h_173,adult,0,2000
simulation,f1h_174,adult,0,2000
simulation,f1h_175,adult,0,2000
simulation,f1h_176,adult,0,2000
simulation,f1h_177,adult,0,2000
simulation,f1h_178,adult,0,2000
simulation,f1h_179,adult,0,2000
simulation,f1h_180,adult,0,2000
simulation,f1h_181,adult,0,2000
simulation,f1h_182,adult,0,2000
simulation,f1h_183,adult,0,2000
simulation,f1h_184,adult,0,2000
simulation,f1h_185,adult,0,2000
simulation,f1h_186,adult,0,2000
simulation,f1h_187,adult,0,2000
simulation,f1h_188,adult,0,2000
simulation,f1h_189,adult,0,2000
simulation,f1h_190,adult,0,2000
simulation,f1h_191,adult,0,2000
simulation,f1h_192,adult,0,2000
simulation,f1h_193,adult,0,2000
simulation,f1h_194,adult,0,2000
simulation,f1h_195,adult,0,2000
simulation,f1h_196,adult,0,2000
simulation,f1h_197,adult,0,2000
simulation,f1h_198,adult,0,2000
simulation,f1h_199,adult,0,2000
simulation,f1h_200,adult,0,2000
simulation,f1h_201,adult,0,2000
simulation,f1h_202,adult,0,2000
simulation,f1h_203,adult,0,2000
simulation,f1h_204,adult,0,2000
simulation,f1h_205,adult,0,2000
simulation,f1h_206,adult,0,2000
simulation,f1h_207,adult,0,2000
simulation,f1h_208,adult,0,2000
simulation,f1h_209,adult,0,2000
simulation,f1h_210,adult,0,2000
simulation,f1h_211,adult,0,2000
simulation,f1h_212,adult,0,2000
simulation,f1h_213,adult,0,2000
simulation,f1h_214,adult,0,2000
simulation,f1h_215,adult,0,2000
simulation,f1h_216,adult,0,2000
simulation,f1h_217,adult,0,2000
simulation,f1h_218,adult,0,2000
simulation,f1h_219,adult,0,2000
simulation,f1h_220,adult,0,2000
simulation,f1h_221,adult,0,2000
simulation,f1h_222,adult,0,2000
simulation,f1h_223,adult,0,2000
simulation,f1h_224,adult,0,2000
simulation,f1h_225,adult,0,2000
simulation,f1h_226,adult,0,2000
simulation,f1h_227,adult,0,2000
simulation,f1h_228,adult,0,2000
simulation,f1h_229,adult,0,2000
simulation,f1h_230,adult,0,2000
simulation,f1h_231,adult,0,2000
simulation,f1h_232,adult,0,2000
simulation,f1h_233,adult,0,2000
simulation,f1h_234,adult,0,2000
simulation,f1h_235,adult,0,2000
simulation,f1h_236,adult,0,2000
simulation,f1h_237,adult,0,2000
simulation,f1h_238,adult,0,2000
simulation,f1h_239,adult,0,2000
simulation,f1h_240,adult,0,2000
simulation,f1h_241,adult,0,2000
simulation,f1h_242,adult,0,2000
simulation,f1h_243,adult,0,2000
simulation,f1h_244,adult,0,2000
simulation,f1h_245,adult,0,2000
simulation,f1h_246,adult,0,2000
simulation,f1h_247,adult,0,2000
simulation,f1h_248,adult,0,2000
simulation,f1h_249,adult,0,2000
simulation,f1h_250,adult,0,2000
simulation,f1h_251,adult,0,2000
simulation,f1h_252,adult,0,2000
simulation,f1h_253,adult,0,2000
simulation,f1h_254,adult,0,2000
simulation,f1h_255,adult,0,2000
simulation,f1h_256,adult,0,2000
simulation,f1h_257,adult,0,2000
simulation,f1h_258,adult,0,2000
simulation,f1h_259,adult,0,2000
simulation,f1h_260,adult,0,2000
simulation,f1h_261,adult,0,2000
simulation,f1h_262,adult,0,2000
simulation,f1h_263,adult,0,2000
simulation,f1h_264,adult,0,2000
simulation,f1h_265,adult,0,2000
simulation,f1h_266,adult,0,2000
simulation,f1h_267,adult,0,2000
simulation,f1h_268,adult,0,2000
simulation,f1h_269,adult,0,2000
simulation,f1h_270,adult,0,2000
simulation,f1h_271,adult,0,2000
simulation,f1h_272,adult,0,2000
simulation,f1h_273,adult,0,2000
simulation,f1h_274,adult,0,2000
simulation,f1h_275,adult,0,2000
simulation,f1h_276,adult,0,2000
simulation,f1h_277,adult,0,2000
simulation,f1h_278,adult,0,2000
simulation,f1h_279,adult,0,2000
simulation,f1h_280,adult,0,2000
simulation,f1h_281,adult,0,2000
simulation,f1h_282,adult,0,2000
simulation,f1h_283,adult,0,2000
simulation,f1h_284,adult,0,2000
simulation,f1h_285,adult,0,2000
simulation,f1h_286,adult,0,2000
simulation,f1h_287,adult,0,2000
simulation,f1h_288,adult,0,2000
simulation,f1h_289,adult,0,2000
simulation,f1h_290,adult,0,2000
simulation,f1h_291,adult,0,2000
simulation,f1h_292,adult,0,2000
simulation,f1h_293,adult,0,2000
simulation,f1h_294,adult,0,2000
simulation,f1h_295,adult,0,2000
simulation,f1h_296,adult,0,2000
simulation,f1h_297,adult,0,2000
simulation,f1h_298,adult,0,2000
simulation,f1h_299,adult,0,2000
simulation,f1h_300,adult,0,2000
simulation,f1h_301,adult,0,2000
simulation,f1h_302,adult,0,2000
simulation,f1h_303,adult,0,2000
simulation,f1h_304,adult,0,2000
simulation,f1h_305,adult,0,2000
simulation,f1h_306,adult,0,2000
simulation,f1h_307,adult,0,2000
simulation,f1h_308,adult,0,2000
simulation,f1h_309,adult,0,2000
simulation,f1h_310,adult,0,2000
simulation,f1h_311,adult,0,2000
simulation,f1h_312,adult,0,2000
simulation,f1h_313,adult,0,2000
simulation,f1h_314,adult,0,2000
simulation,f1h_315,adult,0,2000
simulation,f1h_316,adult,0,2000
simulation,f1h_317,adult,0,2000
simulation,f1h_318,adult,0,2000
simulation,f1h_319,adult,0,2000
simulation,f1h_320,adult,0,2000
simulation,f1h_321,adult,0,2000
simulation,f1h_322,adult,0,2000
simulation,f1h_323,adult,0,2000
simulation,f1h_324,adult,0,2000
simulation,f1h_325,adult,0,2000
simulation,f1h_326,adult,0,2000
simulation,f1h_327,adult,0,2000
simulation,f1h_328,adult,0,2000
simulation,f1h_329,adult,0,2000
simulation,f1h_330,adult,0,2000
simulation,f1h_331,adult,0,2000
simulation,f1h_332,adult,0,2000
simulation,f1h_333,adult,0,2000
simulation,f1h_334,adult,0,2000
simulation,f1h_335,adult,0,2000
simulation,f1h_336,adult,0,2000
simulation,f1h_337,adult,0,2000
simulation,f1h_338,adult,0,2000
simulation,f1h_339,adult,0,2000
simulation,f1h_340,adult,0,2000
simulation,f1h_341,adult,0,2000
simulation,f1h_342,adult,0,2000
simulation,f1h_343,adult,0,2000
simulation,f1h_344,adult,0,2000
simulation,f1h_345,adult,0,2000
simulation,f1h_346,adult,0,2000
simulation,f1h_347,adult,0,2000
simulation,f1h_348,adult,0,2000
simulation,f1h_349,adult,0,2000
simulation,f1h_350,adult,0,2000
simulation,f1h_351,adult,0,2000
simulation,f1h_352,adult,0,2000
simulation,f1h_353,adult,0,2000
simulation,f1h_354,adult,0,2000
simulation,f1h_355,adult,0,2000
simulation,f1h_356,adult,0,2000
simulation,f1h_357,adult,0,2000
simulation,f1h_358,adult,0,2000
simulation,f1h_359,adult,0,2000
simulation,f1h_360,adult,0,2000
simulation,f1h_361,adult,0,2000
simulation,f1h_362,adult,0,2000
simulation,f1h_363,adult,0,2000
simulation,f1h_364,adult,0,2000
simulation,f1h_365,adult,0,2000
simulation,f1h_366,adult,0,2000
simulation,f1h_367,adult,0,2000
simulation,f1h_368,adult,0,2000
simulation,f1h_369,adult,0,2000
simulation,f1h_370,adult,0,2000
simulation,f1h_371,adult,0,2000
simulation,f1h_372,adult,0,2000
simulation,f1h_373,adult,0,2000
simulation,f1h_374,adult,0,2000
simulation,f1h_375,adult,0,2000
simulation,f1h_376,adult,0,2000
simulation,f1h_377,adult,0,2000
simulation,f1h_378,adult,0,2000
simulation,f1h_379,adult,0,2000
simulation,f1h_380,adult,0,2000
simulation,f1h_381,adult,0,2000
simulation,f1h_382,adult,0,2000
simulation,f1h_383,adult,0,2000
simulation,f1h_384,adult,0,2000
simulation,f1h_385,adult,0,2000
simulation,f1h_386,adult,0,2000
simulation,f1h_387,adult,0,2000
simulation,f1h_388,adult,0,2000
simulation,f1h_389,adult,0,2000
simulation,f1h_390,adult,0,2000
simulation,f1h_391,adult,0,2000
simulation,f1h_392,adult,0,2000
simulation,f1h_393,adult,0,2000
simulation,f1h_394,adult,0,2000
simulation,f1h_395,adult,0,2000
simulation,f1h_396,adult,0,2000
simulation,f1h_397,adult,0,2000
simulation,f1h_398,adult,0,2000
simulation,f1h_399,adult,0,2000
simulation,f1h_400,adult,0,2000
simulation,f1h_401,adult,0,2000
simulation,f1h_402,adult,0,2000
simulation,f1h_403,adult,0,2000
simulation,f1h_404,adult,0,2000
simulation,f1h_405,adult,0,2000
simulation,f1h_406,adult,0,2000
simulation,f1h_407,adult,0,2000
simulation,f1h_408,adult,0,2000
simulation,f1h_409,adult,0,2000
simulation,f1h_410,adult,0,2000
simulation,f1h_411,adult,0,2000
simulation,f1h_412,adult,0,2000
simulation,f1h_413,adult,0,2000
simulation,f1h_414,adult,0,2000
simulation,f1h_415,adult,0,2000
simulation,f1h_416,adult,0,2000
simulation,f1h_417,adult,0,2000
simulation,f1h_418,adult,0,2000
simulation,f1h_419,adult,0,2000
simulation,f1h_420,adult,0,2000
simulation,f1h_421,adult,0,2000
simulation,f1h_422,adult,0,2000
simulation,f1h_423,adult,0,2000
simulation,f1h_424,adult,0,2000
simulation,f1h_425,adult,0,2000
simulation,f1h_426,adult,0,2000
simulation,f1h_427,adult,0,2000
simulation,f1h_428,adult,0,2000
simulation,f1h_429,adult,0,2000
simulation,f1h_430,adult,0,2000
simulation,f1h_431,adult,0,2000
simulation,f1h_432,adult,0,2000
simulation,f1h_433,adult,0,2000
simulation,f1h_434,adult,0,2000
simulation,f1h_435,adult,0,2000
simulation,f1h_436,adult,0,2000
simulation,f1h_437,adult,0,2000
simulation,f1h_438,adult,0,2000
simulation,f1h_439,adult,0,2000
simulation,f1h_440,adult,0,2000
simulation,f1h_441,adult,0,2000
simulation,f1h_442,adult,0,2000
simulation,f1h_443,adult,0,2000
simulation,f1h_444,adult,0,2000
simulation,f1h_445,adult,0,2000
simulation,f1h_446,adult,0,2000
simulation,f1h_447,adult,0,2000
simulation,f1h_448,adult,0,2000
simulation,f1h_449,adult,0,2000
simulation,f1h_450,adult,0,2000
simulation,f1h_451,adult,0,2000
simulation,f1h_452,adult,0,2000
simulation,f1h_453,adult,0,2000
simulation,f1h_454,adult,0,2000
simulation,f1h_455,adult,0,2000
simulation,f1h_456,adult,0,2000
simulation,f1h_457,adult,0,2000
simulation,f1h_458,adult,0,2000
simulation,f1h_459,adult,0,2000
simulation,f1h_460,adult,0,2000
simulation,f1h_461,adult,0,2000
simulation,f1h_462,adult,0,2000
simulation,f1h_463,adult,0,2000
simulation,f1h_464,adult,0,2000
simulation,f1h_465,adult,0,2000
simulation,f1h_466,adult,0,2000
simulation,f1h_467,adult,0,2000
simulation,f1h_468,adult,0,2000
simulation,f1h_469,adult,0,2000
simulation,f1h_470,adult,0,2000
simulation,f1h_471,adult,0,2000
simulation,f1h_472,adult,0,2000
simulation,f1h_473,adult,0,2000
simulation,f1h_474,adult,0,2000
simulation,f1h_475,adult,0,2000
simulation,f1h_476,adult,0,2000
simulation,f1h_477,adult,0,2000
simulation,f1h_478,adult,0,2000
simulation,f1h_479,adult,0,2000
simulation,f1h_480,adult,0,2000
simulation,f1h_481,adult,0,2000
simulation,f1h_482,adult,0,2000
simulation,f1h_483,adult,0,2000
simulation,f1h_484,adult,0,2000
simulation,f1h_485,adult,0,2000
simulation,f1h_486,adult,0,2000
simulation,f1h_487,adult,0,2000
simulation,f1h_488,adult,0,2000
simulation,f1h_489,adult,0,2000
simulation,f1h_490,adult,0,2000
simulation,f1h_491,adult,0,2000
simulation,f1h_492,adult,0,2000
simulation,f1h_493,adult,0,2000
simulation,f1h_494,adult,0,2000
simulation,f1h_495,adult,0,2000
simulation,f1h_496,adult,0,2000
simulation,f1h_497,adult,0,2000
simulation,f1h_498,adult,0,2000
simulation,f1h_499,adult,0,2000
simulation,f1h_500,adult,0,2000
simulation,f1w_1,adult,0,2000
simulation,f1w_2,adult,0,2000
simulation,f1w_3,adult,0,2000
simulation,f1w_4,adult,0,2000
simulation,f1w_5,adult,0,2000
simulation,f1w_6,adult,0,2000
simulation,f1w_7,adult,0,2000
simulation,f1w_8,adult,0,2000
simulation,f1w_9,adult,0,2000
simulation,f1w_10,adult,0,2000
simulation,f1w_11,adult,0,2000
simulation,f1w_12,adult,0,2000
simulation,f1w_13,adult,0,2000
simulation,f1w_14,adult,0,2000
simulation,f1w_15,adult,0,2000
simulation,f1w_16,adult,0,2000
simulation,f1w_17,adult,0,2000
simulation,f1w_18,adult,0,2000
simulation,f1w_19,adult,0,2000
simulation,f1w_20,adult,0,2000
simulation,f1w_21,adult,0,2000
simulation,f1w_22,adult,0,2000
simulation,f1w_23,adult,0,2000
simulation,f1w_24,adult,0,2000
simulation,f1w_25,adult,0,2000
simulation,f1w_26,adult,0,2000
simulation,f1w_27,adult,0,2000
simulation,f1w_28,adult,0,2000
simulation,f1w_29,adult,0,2000
simulation,f1w_30,adult,0,2000
simulation,f1w_31,adult,0,2000
simulation,f1w_32,adult,0,2000
simulation,f1w_33,adult,0,2000
simulation,f1w_34,adult,0,2000
simulation,f1w_35,adult,0,2000
simulation,f1w_36,adult,0,2000
simulation,f1w_37,adult,0,2000
simulation,f1w_38,adult,0,2000
simulation,f1w_39,adult,0,2000
simulation,f1w_40,adult,0,2000
simulation,f1w_41,adult,0,2000
simulation,f1w_42,adult,0,2000
simulation,f1w_43,adult,0,2000
simulation,f1w_44,adult,0,2000
simulation,f1w_45,adult,0,2000
simulation,f1w_46,adult,0,2000
simulation,f1w_47,adult,0,2000
simulation,f1w_48,adult,0,2000
simulation,f1w_49,adult,0,2000
simulation,f1w_50,adult,0,2000
simulation,f1w_51,adult,0,2000
simulation,f1w_52,adult,0,2000
simulation,f1w_53,adult,0,2000
simulation,f1w_54,adult,0,2000
simulation,f1w_55,adult,0,2000
simulation,f1w_56,adult,0,2000
simulation,f1w_57,adult,0,2000
simulation,f1w_58,adult,0,2000
simulation,f1w_59,adult,0,2000
simulation,f1w_60,adult,0,2000
simulation,f1w_61,adult,0,2000
simulation,f1w_62,adult,0,2000
simulation,f1w_63,adult,0,2000
simulation,f1w_64,adult,0,2000
simulation,f1w_65,adult,0,2000
simulation,f1w_66,adult,0,2000
simulation,f1w_67,adult,0,2000
simulation,f1w_68,adult,0,2000
simulation,f1w_69,adult,0,2000
simulation,f1w_70,adult,0,2000
simulation,f1w_71,adult,0,2000
simulation,f1w_72,adult,0,2000
simulation,f1w_73,adult,0,2000
simulation,f1w_74,adult,0,2000
simulation,f1w_75,adult,0,2000
simulation,f1w_76,adult,0,2000
simulation,f1w_77,adult,0,2000
simulation,f1w_78,adult,0,2000
simulation,f1w_79,adult,0,2000
simulation,f1w_80,adult,0,2000
simulation,f1w_81,adult,0,2000
simulation,f1w_82,adult,0,2000
simulation,f1w_83,adult,0,2000
simulation,f1w_84,adult,0,2000
simulation,f1w_85,adult,0,2000
simulation,f1w_86,adult,0,2000
simulation,f1w_87,adult,0,2000
simulation,f1w_88,adult,0,2000
simulation,f1w_89,adult,0,2000
simulation,f1w_90,adult,0,2000
simulation,f1w_91,adult,0,2000
simulation,f1w_92,adult,0,2000
simulation,f1w_93,adult,0,2000
simulation,f1w_94,adult,0,2000
simulation,f1w_95,adult,0,2000
simulation,f1w_96,adult,0,2000
simulation,f1w_97,adult,0,2000
simulation,f1w_98,adult,0,2000
simulation,f1w_99,adult,0,2000
simulation,f1w_100,adult,0,2000
simulation,f1w_101,adult,0,2000
simulation,f1w_102,adult,0,2000
simulation,f1w_103,adult,0,2000
simulation,f1w_104,adult,0,2000
simulation,f1w_105,adult,0,2000
simulation,f1w_106,adult,0,2000
simulation,f1w_107,adult,0,2000
